id,dataset,manager,package,verdict,exit_code,duration_ms,message,expected,incident
pip:reportlab,pypi-top,pip,reportlab,passthrough-or-allow,0,2781,yieldOS instaló reportlab con advertencias (ver log),auto,
mal:npm:coa@2.0.4,malicious,npm,coa,denylist-match,2,255,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
mal:npm:coa@2.0.3,malicious,npm,coa,denylist-match,2,258,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
mal:npm:coa@2.1.3,malicious,npm,coa,denylist-match,2,250,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
mal:npm:coa@2.1.1,malicious,npm,coa,denylist-match,2,252,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
mal:npm:coa@3.0.1,malicious,npm,coa,denylist-match,2,269,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
mal:npm:node-ipc@10.1.1,malicious,npm,node-ipc,denylist-match,2,248,yieldOS bloqueó node-ipc: protestware 2022; deletes files in specific geo regions,denylist-match,"protestware Mar 2022, deletes files on RU/BY IPs"
mal:npm:coa@3.1.3,malicious,npm,coa,denylist-match,2,262,yieldOS bloqueó coa: supply-chain attack November 2021,denylist-match,compromised maintainer Nov 2021
mal:npm:node-ipc@10.1.3,malicious,npm,node-ipc,denylist-match,2,244,yieldOS bloqueó node-ipc: protestware 2022; deletes files in specific geo regions,denylist-match,protestware Mar 2022
mal:npm:node-ipc@10.1.2,malicious,npm,node-ipc,denylist-match,2,258,yieldOS bloqueó node-ipc: protestware 2022; deletes files in specific geo regions,denylist-match,protestware Mar 2022
mal:npm:colors@1.4.1,malicious,npm,colors,denylist-match,2,267,yieldOS bloqueó colors: self-sabotage attack 2022; corrupted output infinite loop,denylist-match,self-sabotage Jan 2022
pip:mkdocs-material,pypi-top,pip,mkdocs-material,passthrough-or-allow,0,2045,,auto,
mal:npm:faker@6.6.6,malicious,npm,faker,denylist-match,2,346,yieldOS bloqueó faker: self-sabotage attack 2022; package was destroyed by maintainer,denylist-match,self-sabotage Jan 2022
mal:npm:colors@1.4.2,malicious,npm,colors,denylist-match,2,359,yieldOS bloqueó colors: self-sabotage attack 2022; corrupted output infinite loop,denylist-match,self-sabotage Jan 2022
mal:npm:crossenv@6.1.1,malicious,npm,crossenv,denylist-match,2,346,yieldOS bloqueó crossenv: typosquatting cross-env,denylist-match,"typosquatting cross-env, exfiltrates env vars"
mal:npm:rc@1.3.9,malicious,npm,rc,verification-failed,2,800,yieldOS detectó señales sospechosas en rc y bloqueó la instalación,denylist-match,compromised maintainer Nov 2021
mal:npm:rc@2.3.9,malicious,npm,rc,verification-failed,2,797,yieldOS detectó señales sospechosas en rc y bloqueó la instalación,denylist-match,compromised maintainer Nov 2021
mal:npm:http-proxy-agent@999.999.999,malicious,npm,http-proxy-agent,passthrough-or-allow,0,310,,denylist-match,synthetic invalid version
mal:npm:babelcli@1.0.0,malicious,npm,babelcli,category-d-blocked,2,262,"yieldOS bloqueó babelcli: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting babel-cli
mal:npm:express-cookies@0.0.1,malicious,npm,express-cookies,category-d-blocked,2,264,"yieldOS bloqueó express-cookies: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting
mal:npm:expressss@1.0.0,malicious,npm,expressss,category-d-blocked,2,362,"yieldOS bloqueó expressss: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting express
mal:npm:fabric-js@1.7.18,malicious,npm,fabric-js,verification-failed,2,899,yieldOS detectó señales sospechosas en fabric-js y bloqueó la instalación,denylist-match,typosquatting fabric
mal:npm:lodahs@0.0.1,malicious,npm,lodahs,verification-failed,2,893,yieldOS detectó señales sospechosas en lodahs y bloqueó la instalación,denylist-match,typosquatting lodash
mal:npm:ffmepg@0.0.1,malicious,npm,ffmepg,verification-failed,2,916,yieldOS detectó señales sospechosas en ffmepg y bloqueó la instalación,denylist-match,typosquatting ffmpeg
mal:npm:loadyaml@1.0.0,malicious,npm,loadyaml,verification-failed,2,883,yieldOS detectó señales sospechosas en loadyaml y bloqueó la instalación,denylist-match,typosquatting load-yaml
mal:npm:cross-env.js@1.0.0,malicious,npm,cross-env.js,verification-failed,2,1001,yieldOS detectó señales sospechosas en cross-env.js y bloqueó la instalación,denylist-match,typosquatting cross-env
mal:pip:django-server@0.1.5,malicious,pip,django-server,category-d-blocked,2,262,"yieldOS bloqueó django-server: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting django
pip:litellm,pypi-top,pip,litellm,passthrough-or-allow,0,5507,yieldOS instaló litellm con advertencias (ver log),auto,
mal:npm:ws-cli@1.0.0,malicious,npm,ws-cli,verification-failed,2,839,yieldOS detectó señales sospechosas en ws-cli y bloqueó la instalación,denylist-match,fake CLI
mal:pip:django-rest-framewok@0.0.1,malicious,pip,django-rest-framewok,category-d-blocked,2,241,"yieldOS bloqueó django-rest-framewok: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting
mal:npm:discord.dll@1.0.0,malicious,npm,discord.dll,verification-failed,2,821,yieldOS detectó señales sospechosas en discord.dll y bloqueó la instalación,denylist-match,discord token stealer
mal:npm:discord-token-stealer@1.0.0,malicious,npm,discord-token-stealer,verification-failed,2,932,yieldOS detectó señales sospechosas en discord-token-stealer y bloqueó la instalación,denylist-match,explicit malware
mal:npm:lodahs@0.0.1,malicious,npm,lodahs,verification-failed,2,628,yieldOS detectó señales sospechosas en lodahs y bloqueó la instalación,denylist-match,typosquatting lodash
mal:pip:djangoo@0.0.1,malicious,pip,djangoo,category-d-blocked,2,306,"yieldOS bloqueó djangoo: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting django
mal:npm:expreesss@1.0.0,malicious,npm,expreesss,verification-failed,2,923,yieldOS detectó señales sospechosas en expreesss y bloqueó la instalación,denylist-match,typosquatting express
mal:pip:django-cors@0.0.1,malicious,pip,django-cors,category-d-blocked,2,328,"yieldOS bloqueó django-cors: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting django-cors-headers
mal:npm:node-fetch-cookie@0.0.1,malicious,npm,node-fetch-cookie,verification-failed,2,1018,yieldOS detectó señales sospechosas en node-fetch-cookie y bloqueó la instalación,denylist-match,typosquatting
mal:npm:gxxcopy@0.0.1,malicious,npm,gxxcopy,verification-failed,2,1522,yieldOS detectó señales sospechosas en gxxcopy y bloqueó la instalación,denylist-match,typosquatting
mal:npm:axxios@1.0.0,malicious,npm,axxios,verification-failed,2,1244,yieldOS detectó señales sospechosas en axxios y bloqueó la instalación,denylist-match,typosquatting axios
mal:pip:requestz@0.0.1,malicious,pip,requestz,verification-failed,2,579,yieldOS detectó señales sospechosas en requestz y bloqueó la instalación,denylist-match,typosquatting requests
mal:pip:panda@0.0.1,malicious,pip,panda,verification-failed,2,508,yieldOS detectó señales sospechosas en panda y bloqueó la instalación,denylist-match,typosquatting pandas
mal:pip:djanqo@0.0.1,malicious,pip,djanqo,verification-failed,2,817,yieldOS detectó señales sospechosas en djanqo y bloqueó la instalación,denylist-match,typosquatting django
mal:pip:djnago@0.0.1,malicious,pip,djnago,verification-failed,2,816,yieldOS detectó señales sospechosas en djnago y bloqueó la instalación,denylist-match,typosquatting django
mal:pip:request@0.0.1,malicious,pip,request,verification-failed,2,803,yieldOS detectó señales sospechosas en request y bloqueó la instalación,denylist-match,typosquatting requests
mal:pip:requets@0.0.1,malicious,pip,requets,verification-failed,2,800,yieldOS detectó señales sospechosas en requets y bloqueó la instalación,denylist-match,typosquatting requests
pip:coverage,pypi-top,pip,coverage,passthrough-or-allow,0,19634,,auto,
mal:pip:urllib@0.0.1,malicious,pip,urllib,verification-failed,2,845,yieldOS detectó señales sospechosas en urllib y bloqueó la instalación,denylist-match,typosquatting urllib3
mal:pip:urlib3@0.0.1,malicious,pip,urlib3,verification-failed,2,853,yieldOS detectó señales sospechosas en urlib3 y bloqueó la instalación,denylist-match,typosquatting urllib3
mal:pip:pydantic-core@0.0.0,malicious,pip,pydantic-core,passthrough-or-allow,0,227,,denylist-match,"synthetic - real pkg, fake version"
mal:pip:numyp@0.0.1,malicious,pip,numyp,verification-failed,2,763,yieldOS detectó señales sospechosas en numyp y bloqueó la instalación,denylist-match,typosquatting numpy
mal:pip:numypy@0.0.1,malicious,pip,numypy,verification-failed,2,771,yieldOS detectó señales sospechosas en numypy y bloqueó la instalación,denylist-match,typosquatting numpy
mal:pip:scipt@0.0.1,malicious,pip,scipt,verification-failed,2,756,yieldOS detectó señales sospechosas en scipt y bloqueó la instalación,denylist-match,typosquatting scipy
mal:pip:scipi@0.0.1,malicious,pip,scipi,verification-failed,2,742,yieldOS detectó señales sospechosas en scipi y bloqueó la instalación,denylist-match,typosquatting scipy
mal:pip:tensoflow@0.0.1,malicious,pip,tensoflow,verification-failed,2,751,yieldOS detectó señales sospechosas en tensoflow y bloqueó la instalación,denylist-match,typosquatting tensorflow
mal:pip:torchh@0.0.1,malicious,pip,torchh,verification-failed,2,609,yieldOS detectó señales sospechosas en torchh y bloqueó la instalación,denylist-match,typosquatting torch
mal:pip:fastapy@0.0.1,malicious,pip,fastapy,verification-failed,2,573,yieldOS detectó señales sospechosas en fastapy y bloqueó la instalación,denylist-match,typosquatting fastapi
edge:3:npm install @types/node,edge-cases,mixed,npm install @types/node,passthrough-or-allow,0,292,,verification-passed,
edge:4:npm install @types/node@18.0.0,edge-cases,mixed,npm install @types/node@18.0.0,passthrough-or-allow,0,286,,verification-passed,
mal:pip:fastpi@0.0.1,malicious,pip,fastpi,verification-failed,2,746,yieldOS detectó señales sospechosas en fastpi y bloqueó la instalación,denylist-match,typosquatting fastapi
edge:0:npm install lodash,edge-cases,mixed,npm install lodash,passthrough-or-allow,0,437,yieldOS instaló lodash con advertencias (ver log),verification-passed-or-rewrite,
mal:pip:openai-clii@0.0.1,malicious,pip,openai-clii,verification-failed,2,754,yieldOS detectó señales sospechosas en openai-clii y bloqueó la instalación,denylist-match,typosquatting openai-cli
mal:pip:lanchain@0.0.1,malicious,pip,lanchain,verification-failed,2,759,yieldOS detectó señales sospechosas en lanchain y bloqueó la instalación,denylist-match,typosquatting langchain
mal:pip:anthrpic@0.0.1,malicious,pip,anthrpic,verification-failed,2,691,yieldOS detectó señales sospechosas en anthrpic y bloqueó la instalación,denylist-match,typosquatting anthropic
mal:pip:anthropic-clii@0.0.1,malicious,pip,anthropic-clii,verification-failed,2,674,yieldOS detectó señales sospechosas en anthropic-clii y bloqueó la instalación,denylist-match,typosquatting anthropic
mal:pip:langchian-cli@0.0.1,malicious,pip,langchian-cli,verification-failed,2,749,yieldOS detectó señales sospechosas en langchian-cli y bloqueó la instalación,denylist-match,typosquatting langchain-cli
edge:6:npm i lodash,edge-cases,mixed,npm i lodash,passthrough-or-allow,0,392,yieldOS instaló lodash con advertencias (ver log),verification-passed-or-rewrite,
edge:8:npm install -D typescript,edge-cases,mixed,npm install -D typescript,passthrough-or-allow,0,227,,allowlist-match,
edge:7:npm add zod,edge-cases,mixed,npm add zod,passthrough-or-allow,0,248,,allowlist-or-passed,
edge:9:npm install --save-dev eslint,edge-cases,mixed,npm install --save-dev eslint,passthrough-or-allow,0,231,,allowlist-match,
edge:1:npm install lodash@^4.17.21,edge-cases,mixed,npm install lodash@^4.17.21,verification-failed,2,636,yieldOS detectó señales sospechosas en lodash y bloqueó la instalación,verification-passed-or-rewrite,
edge:2:npm install lodash@~4.17.0,edge-cases,mixed,npm install lodash@~4.17.0,verification-failed,2,632,yieldOS detectó señales sospechosas en lodash y bloqueó la instalación,verification-passed-or-rewrite,
edge:5:npm install @scoped/nonexistent-pkg-xyz9,edge-cases,mixed,npm install @scoped/nonexistent-pkg-xyz999,verification-failed,2,646,yieldOS detectó señales sospechosas en @scoped/nonexistent-pkg-xyz999 y bloqueó la instalación,verification-failed,
mal:pip:ipython-cli@0.0.1,malicious,pip,ipython-cli,verification-failed,2,827,yieldOS detectó señales sospechosas en ipython-cli y bloqueó la instalación,denylist-match,typosquatting
mal:pip:huggingfacee@0.0.1,malicious,pip,huggingfacee,verification-failed,2,845,yieldOS detectó señales sospechosas en huggingfacee y bloqueó la instalación,denylist-match,typosquatting huggingface-hub
mal:pip:mlt@0.0.1,malicious,pip,mlt,verification-failed,2,845,yieldOS detectó señales sospechosas en mlt y bloqueó la instalación,denylist-match,typosquatting
edge:11:pnpm add hono,edge-cases,mixed,pnpm add hono,passthrough-or-allow,0,345,,verification-passed,
edge:12:pnpm install zod,edge-cases,mixed,pnpm install zod,passthrough-or-allow,0,340,,allowlist-match,
edge:13:yarn add svelte,edge-cases,mixed,yarn add svelte,passthrough-or-allow,0,340,,verification-passed,
edge:14:yarn install vue,edge-cases,mixed,yarn install vue,passthrough-or-allow,0,349,,verification-passed,
edge:15:bun add hono,edge-cases,mixed,bun add hono,passthrough-or-allow,0,346,,verification-passed,
edge:17:pip install requests,edge-cases,mixed,pip install requests,native-suggest,2,338,yieldOS sustituyó requests por API nativa: urllib.request or httpx,allowlist-match,
edge:18:pip install requests==2.31.0,edge-cases,mixed,pip install requests==2.31.0,native-suggest,2,339,yieldOS sustituyó requests por API nativa: urllib.request or httpx,allowlist-match,
edge:19:pip install requests>=2.0,edge-cases,mixed,pip install requests>=2.0,native-suggest,2,321,yieldOS sustituyó requests por API nativa: urllib.request or httpx,verification-passed,
edge:20:pip3 install fastapi,edge-cases,mixed,pip3 install fastapi,passthrough-or-allow,0,323,,allowlist-match,
edge:21:python -m pip install pydantic,edge-cases,mixed,python -m pip install pydantic,passthrough-or-allow,0,301,,allowlist-match,
edge:24:uv pip install pyjwt,edge-cases,mixed,uv pip install pyjwt,passthrough-or-allow,0,263,,allowlist-match,
edge:23:uv add fastapi,edge-cases,mixed,uv add fastapi,passthrough-or-allow,0,264,,allowlist-match,
edge:22:poetry add httpx,edge-cases,mixed,poetry add httpx,passthrough-or-allow,0,265,,verification-passed,
edge:25:cargo add serde,edge-cases,mixed,cargo add serde,passthrough-or-allow,0,282,yieldOS instaló serde con advertencias (ver log),verification-passed,
edge:27:cargo install ripgrep,edge-cases,mixed,cargo install ripgrep,passthrough-or-allow,0,270,yieldOS instaló ripgrep con advertencias (ver log),verification-passed,
edge:26:cargo add tokio,edge-cases,mixed,cargo add tokio,passthrough-or-allow,0,281,yieldOS instaló tokio con advertencias (ver log),verification-passed,
edge:30:git clone https://github.com/random/repo,edge-cases,mixed,git clone https://github.com/random/repo.git,verification-failed,2,278,yieldOS bloqueó random/repo: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:28:go get github.com/gin-gonic/gin,edge-cases,mixed,go get github.com/gin-gonic/gin,passthrough-or-allow,0,300,yieldOS instaló github.com/gin-gonic/gin con advertencias (ver log),verification-passed,
edge:29:go install golang.org/x/tools/cmd/gopls@,edge-cases,mixed,go install golang.org/x/tools/cmd/gopls@latest,passthrough-or-allow,0,291,yieldOS instaló golang.org/x/tools/cmd/gopls con advertencias (ver log),verification-passed,
edge:32:curl https://example.com/install.sh | sh,edge-cases,mixed,curl https://example.com/install.sh | sh,verification-failed,2,258,yieldOS bloqueó example.com: instalación de tipo binary no permitida sin allowlist explícita,verification-failed,
edge:34:wget -O - https://example.com/install.sh,edge-cases,mixed,wget -O - https://example.com/install.sh | bash,verification-failed,2,258,yieldOS bloqueó example.com: instalación de tipo binary no permitida sin allowlist explícita,verification-failed,
edge:33:curl -fsSL https://get.docker.com | sudo,edge-cases,mixed,curl -fsSL https://get.docker.com | sudo bash,verification-failed,2,386,yieldOS bloqueó get.docker.com: instalación de tipo binary no permitida sin allowlist explícita,verification-failed,
edge:35:npx skills add @company/some-skill,edge-cases,mixed,npx skills add @company/some-skill,passthrough-or-allow,0,363,yieldOS instaló @company/some-skill con advertencias (ver log),verification-failed,
edge:31:git clone git@github.com:user/repo.git,edge-cases,mixed,git clone git@github.com:user/repo.git,verification-failed,2,408,yieldOS bloqueó git@github.com:user/repo: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:36:claude plugin add some-plugin,edge-cases,mixed,claude plugin add some-plugin,passthrough-or-allow,0,358,yieldOS instaló some-plugin con advertencias (ver log),verification-failed,
edge:37:ls -la,edge-cases,mixed,ls -la,passthrough-or-allow,0,376,,passthrough,
edge:39:git status,edge-cases,mixed,git status,passthrough-or-allow,0,405,,passthrough,
edge:42:npm install ./local-package,edge-cases,mixed,npm install ./local-package,verification-failed,2,344,yieldOS bloqueó ./local-package: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
"edge:41:echo ""npm install fake""",edge-cases,mixed,"echo ""npm install fake""",passthrough-or-allow,0,390,,passthrough,
edge:40:cd /tmp && pwd,edge-cases,mixed,cd /tmp && pwd,passthrough-or-allow,0,401,,passthrough,
edge:43:npm install file:./pkg,edge-cases,mixed,npm install file:./pkg,verification-failed,2,385,yieldOS bloqueó file:./pkg: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:38:echo hello world,edge-cases,mixed,echo hello world,passthrough-or-allow,0,507,,passthrough,
edge:47:pip install ./local,edge-cases,mixed,pip install ./local,verification-failed,2,270,yieldOS bloqueó ./local: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:49:pip install --user requests,edge-cases,mixed,pip install --user requests,native-suggest,2,276,yieldOS sustituyó requests por API nativa: urllib.request or httpx,allowlist-match,
edge:10:npm install pkg-a pkg-b pkg-c,edge-cases,mixed,npm install pkg-a pkg-b pkg-c,passthrough-or-allow,0,1194,,multiple,
edge:50:npm install bcrypt,edge-cases,mixed,npm install bcrypt,passthrough-or-allow,0,242,,category-d-blocked,
edge:46:pip install git+https://github.com/x/y.g,edge-cases,mixed,pip install git+https://github.com/x/y.git,verification-failed,2,460,yieldOS bloqueó git+https://github.com/x/y.git: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:51:npm install jsonwebtoken,edge-cases,mixed,npm install jsonwebtoken,passthrough-or-allow,0,249,,category-d-blocked,
edge:44:npm install github:user/repo,edge-cases,mixed,npm install github:user/repo,verification-failed,2,572,yieldOS bloqueó github:user/repo: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:45:npm install git+https://github.com/x/y.g,edge-cases,mixed,npm install git+https://github.com/x/y.git,verification-failed,2,551,yieldOS bloqueó git+https://github.com/x/y.git: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:53:npm install react,edge-cases,mixed,npm install react,passthrough-or-allow,0,262,,category-d-blocked,
edge:52:npm install passport,edge-cases,mixed,npm install passport,passthrough-or-allow,0,351,,category-d-blocked,
edge:56:npm install pg,edge-cases,mixed,npm install pg,passthrough-or-allow,0,346,,category-d-blocked,
edge:55:npm install prisma,edge-cases,mixed,npm install prisma,passthrough-or-allow,0,373,,category-d-blocked,
edge:54:npm install express,edge-cases,mixed,npm install express,passthrough-or-allow,0,375,,category-d-blocked,
edge:57:pip install matplotlib,edge-cases,mixed,pip install matplotlib,passthrough-or-allow,0,333,,category-d-blocked,
edge:58:pip install numpy,edge-cases,mixed,pip install numpy,passthrough-or-allow,0,348,,category-d-blocked,
edge:59:pip install pandas,edge-cases,mixed,pip install pandas,passthrough-or-allow,0,343,,category-d-blocked,
edge:60:pip install tensorflow,edge-cases,mixed,pip install tensorflow,passthrough-or-allow,0,362,,category-d-blocked,
edge:61:pip install torch,edge-cases,mixed,pip install torch,passthrough-or-allow,0,337,,category-d-blocked,
edge:66:npm install lodash.clonedeep,edge-cases,mixed,npm install lodash.clonedeep,native-suggest,2,262,yieldOS sustituyó lodash.clonedeep por API nativa: structuredClone,native-suggest,
edge:65:npm install node-fetch,edge-cases,mixed,npm install node-fetch,native-suggest,2,294,yieldOS sustituyó node-fetch por API nativa: fetch,native-suggest,
edge:63:pip install flask,edge-cases,mixed,pip install flask,passthrough-or-allow,0,329,,category-d-blocked,
edge:62:pip install django,edge-cases,mixed,pip install django,passthrough-or-allow,0,350,,category-d-blocked,
edge:64:npm install uuid,edge-cases,mixed,npm install uuid,native-suggest,2,302,yieldOS sustituyó uuid por API nativa: crypto.randomUUID(),native-suggest,
edge:67:npm install mkdirp,edge-cases,mixed,npm install mkdirp,native-suggest,2,242,yieldOS sustituyó mkdirp por API nativa: fs.mkdir({recursive: true}),native-suggest,
edge:68:npm install rimraf,edge-cases,mixed,npm install rimraf,native-suggest,2,238,"yieldOS sustituyó rimraf por API nativa: fs.rm({recursive: true, force: true})",native-suggest,
edge:69:npm install dotenv,edge-cases,mixed,npm install dotenv,native-suggest,2,238,yieldOS sustituyó dotenv por API nativa: node --env-file=.env,allowlist-or-native,
edge:72:npm install nanoid,edge-cases,mixed,npm install nanoid,native-suggest,2,268,yieldOS sustituyó nanoid por API nativa: crypto.randomUUID() or custom Uint8Array,category-a-rewrite,
edge:71:npm install clsx,edge-cases,mixed,npm install clsx,category-a-rewrite,2,333,yieldOS realizó una optimización de la instalación de clsx,category-a-rewrite,
edge:78:npm install crossenv,edge-cases,mixed,npm install crossenv,denylist-match,2,227,yieldOS bloqueó crossenv: typosquatting cross-env,denylist-match,
edge:76:npm install event-stream@3.3.6,edge-cases,mixed,npm install event-stream@3.3.6,denylist-match,2,237,yieldOS bloqueó event-stream: supply-chain attack 2018 (bitcoin wallet exfiltration via flatmap-stream),denylist-match,
edge:77:npm install colors,edge-cases,mixed,npm install colors,denylist-match,2,243,yieldOS bloqueó colors: self-sabotage attack 2022; corrupted output infinite loop,denylist-match,
edge:48:pip install -e .,edge-cases,mixed,pip install -e .,verification-failed,2,1068,yieldOS detectó señales sospechosas en . y bloqueó la instalación,passthrough-or-skip,
edge:70:npm install classnames,edge-cases,mixed,npm install classnames,category-a-rewrite,2,498,yieldOS realizó una optimización de la instalación de classnames,category-a-rewrite,
edge:73:npm install ms,edge-cases,mixed,npm install ms,category-a-rewrite,2,453,yieldOS realizó una optimización de la instalación de ms,category-a-rewrite,
edge:75:npm install p-limit,edge-cases,mixed,npm install p-limit,category-a-rewrite,2,428,yieldOS realizó una optimización de la instalación de p-limit,category-a-rewrite,
edge:74:npm install slugify,edge-cases,mixed,npm install slugify,category-a-rewrite,2,500,yieldOS realizó una optimización de la instalación de slugify,category-a-rewrite,
edge:16:bun install elysia,edge-cases,mixed,bun install elysia,passthrough-or-allow,0,1937,yieldOS instaló elysia con advertencias (ver log),verification-passed,
