id,dataset,manager,package,verdict,exit_code,duration_ms,message,expected,incident
mal:npm:node-fetch-cookie@0.0.1,malicious,npm,node-fetch-cookie,verification-failed,2,1006,yieldOS detectó señales sospechosas en node-fetch-cookie y bloqueó la instalación,denylist-match,typosquatting
mal:pip:djangoo@0.0.1,malicious,pip,djangoo,category-d-blocked,2,256,"yieldOS bloqueó djangoo: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting django
mal:pip:django-cors@0.0.1,malicious,pip,django-cors,category-d-blocked,2,255,"yieldOS bloqueó django-cors: categoría crítica, requiere aprobación del equipo de seguridad",denylist-match,typosquatting django-cors-headers
mal:npm:ws-cli@1.0.0,malicious,npm,ws-cli,verification-failed,2,1204,yieldOS detectó señales sospechosas en ws-cli y bloqueó la instalación,denylist-match,fake CLI
mal:npm:expreesss@1.0.0,malicious,npm,expreesss,verification-failed,2,1066,yieldOS detectó señales sospechosas en expreesss y bloqueó la instalación,denylist-match,typosquatting express
mal:npm:fabric-js@1.7.18,malicious,npm,fabric-js,verification-failed,2,1684,yieldOS detectó señales sospechosas en fabric-js y bloqueó la instalación,denylist-match,typosquatting fabric
mal:pip:requestz@0.0.1,malicious,pip,requestz,verification-failed,2,493,yieldOS detectó señales sospechosas en requestz y bloqueó la instalación,denylist-match,typosquatting requests
mal:npm:lodahs@0.0.1,malicious,npm,lodahs,verification-failed,2,921,yieldOS detectó señales sospechosas en lodahs y bloqueó la instalación,denylist-match,typosquatting lodash
pip:coverage,pypi-top,pip,coverage,verification-passed,0,19696,,auto,
mal:pip:djanqo@0.0.1,malicious,pip,djanqo,verification-failed,2,872,yieldOS detectó señales sospechosas en djanqo y bloqueó la instalación,denylist-match,typosquatting django
mal:pip:djnago@0.0.1,malicious,pip,djnago,verification-failed,2,861,yieldOS detectó señales sospechosas en djnago y bloqueó la instalación,denylist-match,typosquatting django
mal:pip:urllib@0.0.1,malicious,pip,urllib,verification-failed,2,659,yieldOS detectó señales sospechosas en urllib y bloqueó la instalación,denylist-match,typosquatting urllib3
mal:pip:request@0.0.1,malicious,pip,request,verification-failed,2,745,yieldOS detectó señales sospechosas en request y bloqueó la instalación,denylist-match,typosquatting requests
mal:pip:requets@0.0.1,malicious,pip,requets,verification-failed,2,733,yieldOS detectó señales sospechosas en requets y bloqueó la instalación,denylist-match,typosquatting requests
mal:pip:urlib3@0.0.1,malicious,pip,urlib3,verification-failed,2,718,yieldOS detectó señales sospechosas en urlib3 y bloqueó la instalación,denylist-match,typosquatting urllib3
mal:pip:panda@0.0.1,malicious,pip,panda,verification-failed,2,592,yieldOS detectó señales sospechosas en panda y bloqueó la instalación,denylist-match,typosquatting pandas
mal:npm:axxios@1.0.0,malicious,npm,axxios,verification-failed,2,1256,yieldOS detectó señales sospechosas en axxios y bloqueó la instalación,denylist-match,typosquatting axios
mal:pip:numyp@0.0.1,malicious,pip,numyp,verification-failed,2,843,yieldOS detectó señales sospechosas en numyp y bloqueó la instalación,denylist-match,typosquatting numpy
mal:pip:torchh@0.0.1,malicious,pip,torchh,verification-failed,2,502,yieldOS detectó señales sospechosas en torchh y bloqueó la instalación,denylist-match,typosquatting torch
mal:pip:numypy@0.0.1,malicious,pip,numypy,verification-failed,2,800,yieldOS detectó señales sospechosas en numypy y bloqueó la instalación,denylist-match,typosquatting numpy
mal:pip:scipt@0.0.1,malicious,pip,scipt,verification-failed,2,828,yieldOS detectó señales sospechosas en scipt y bloqueó la instalación,denylist-match,typosquatting scipy
mal:pip:fastapy@0.0.1,malicious,pip,fastapy,verification-failed,2,491,yieldOS detectó señales sospechosas en fastapy y bloqueó la instalación,denylist-match,typosquatting fastapi
mal:pip:scipi@0.0.1,malicious,pip,scipi,verification-failed,2,737,yieldOS detectó señales sospechosas en scipi y bloqueó la instalación,denylist-match,typosquatting scipy
mal:pip:tensoflow@0.0.1,malicious,pip,tensoflow,verification-failed,2,761,yieldOS detectó señales sospechosas en tensoflow y bloqueó la instalación,denylist-match,typosquatting tensorflow
mal:pip:pydantic-core@0.0.0,malicious,pip,pydantic-core,verification-failed,2,586,yieldOS bloqueó pydantic-core@0.0.0: la versión no existe en el registry,denylist-match,"synthetic - real pkg, fake version"
edge:3:npm install @types/node,edge-cases,mixed,npm install @types/node,allowlist-match,0,246,,verification-passed,
edge:0:npm install lodash,edge-cases,mixed,npm install lodash,verification-passed,0,382,yieldOS instaló lodash con advertencias (ver log),verification-passed-or-rewrite,
mal:pip:fastpi@0.0.1,malicious,pip,fastpi,verification-failed,2,881,yieldOS detectó señales sospechosas en fastpi y bloqueó la instalación,denylist-match,typosquatting fastapi
mal:pip:openai-clii@0.0.1,malicious,pip,openai-clii,verification-failed,2,837,yieldOS detectó señales sospechosas en openai-clii y bloqueó la instalación,denylist-match,typosquatting openai-cli
mal:pip:langchian-cli@0.0.1,malicious,pip,langchian-cli,verification-failed,2,829,yieldOS detectó señales sospechosas en langchian-cli y bloqueó la instalación,denylist-match,typosquatting langchain-cli
mal:pip:lanchain@0.0.1,malicious,pip,lanchain,verification-failed,2,832,yieldOS detectó señales sospechosas en lanchain y bloqueó la instalación,denylist-match,typosquatting langchain
mal:pip:anthrpic@0.0.1,malicious,pip,anthrpic,verification-failed,2,820,yieldOS detectó señales sospechosas en anthrpic y bloqueó la instalación,denylist-match,typosquatting anthropic
edge:1:npm install lodash@^4.17.21,edge-cases,mixed,npm install lodash@^4.17.21,verification-failed,2,542,yieldOS detectó señales sospechosas en lodash y bloqueó la instalación,verification-passed-or-rewrite,
mal:pip:anthropic-clii@0.0.1,malicious,pip,anthropic-clii,verification-failed,2,795,yieldOS detectó señales sospechosas en anthropic-clii y bloqueó la instalación,denylist-match,typosquatting anthropic
mal:pip:huggingfacee@0.0.1,malicious,pip,huggingfacee,verification-failed,2,783,yieldOS detectó señales sospechosas en huggingfacee y bloqueó la instalación,denylist-match,typosquatting huggingface-hub
mal:pip:mlt@0.0.1,malicious,pip,mlt,verification-failed,2,746,yieldOS detectó señales sospechosas en mlt y bloqueó la instalación,denylist-match,typosquatting
edge:7:npm add zod,edge-cases,mixed,npm add zod,allowlist-match,0,311,,allowlist-or-passed,
edge:8:npm install -D typescript,edge-cases,mixed,npm install -D typescript,allowlist-match,0,341,,allowlist-match,
edge:2:npm install lodash@~4.17.0,edge-cases,mixed,npm install lodash@~4.17.0,verification-failed,2,657,yieldOS detectó señales sospechosas en lodash y bloqueó la instalación,verification-passed-or-rewrite,
mal:pip:ipython-cli@0.0.1,malicious,pip,ipython-cli,verification-failed,2,792,yieldOS detectó señales sospechosas en ipython-cli y bloqueó la instalación,denylist-match,typosquatting
edge:14:yarn install vue,edge-cases,mixed,yarn install vue,allowlist-match,0,267,,verification-passed,
edge:11:pnpm add hono,edge-cases,mixed,pnpm add hono,allowlist-match,0,276,,verification-passed,
edge:4:npm install @types/node@18.0.0,edge-cases,mixed,npm install @types/node@18.0.0,allowlist-match,0,718,,verification-passed,
edge:15:bun add hono,edge-cases,mixed,bun add hono,allowlist-match,0,289,,verification-passed,
edge:13:yarn add svelte,edge-cases,mixed,yarn add svelte,allowlist-match,0,299,,verification-passed,
edge:12:pnpm install zod,edge-cases,mixed,pnpm install zod,allowlist-match,0,309,,allowlist-match,
edge:9:npm install --save-dev eslint,edge-cases,mixed,npm install --save-dev eslint,allowlist-match,0,323,,allowlist-match,
edge:5:npm install @scoped/nonexistent-pkg-xyz9,edge-cases,mixed,npm install @scoped/nonexistent-pkg-xyz999,verification-failed,2,679,yieldOS detectó señales sospechosas en @scoped/nonexistent-pkg-xyz999 y bloqueó la instalación,verification-failed,
edge:18:pip install requests==2.31.0,edge-cases,mixed,pip install requests==2.31.0,native-suggest,2,278,yieldOS sustituyó requests por API nativa: urllib.request or httpx,allowlist-match,
edge:17:pip install requests,edge-cases,mixed,pip install requests,native-suggest,2,299,yieldOS sustituyó requests por API nativa: urllib.request or httpx,allowlist-match,
edge:6:npm i lodash,edge-cases,mixed,npm i lodash,verification-passed,0,780,yieldOS instaló lodash con advertencias (ver log),verification-passed-or-rewrite,
edge:19:pip install requests>=2.0,edge-cases,mixed,pip install requests>=2.0,native-suggest,2,385,yieldOS sustituyó requests por API nativa: urllib.request or httpx,verification-passed,
edge:20:pip3 install fastapi,edge-cases,mixed,pip3 install fastapi,allowlist-match,0,380,,allowlist-match,
edge:22:poetry add httpx,edge-cases,mixed,poetry add httpx,allowlist-match,0,461,,verification-passed,
edge:21:python -m pip install pydantic,edge-cases,mixed,python -m pip install pydantic,allowlist-match,0,498,,allowlist-match,
edge:23:uv add fastapi,edge-cases,mixed,uv add fastapi,allowlist-match,0,485,,allowlist-match,
edge:24:uv pip install pyjwt,edge-cases,mixed,uv pip install pyjwt,allowlist-match,0,490,,allowlist-match,
edge:27:cargo install ripgrep,edge-cases,mixed,cargo install ripgrep,verification-passed,0,483,yieldOS instaló ripgrep con advertencias (ver log),verification-passed,
edge:25:cargo add serde,edge-cases,mixed,cargo add serde,verification-passed,0,513,yieldOS instaló serde con advertencias (ver log),verification-passed,
edge:31:git clone git@github.com:user/repo.git,edge-cases,mixed,git clone git@github.com:user/repo.git,verification-failed,2,420,yieldOS bloqueó git@github.com:user/repo: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:26:cargo add tokio,edge-cases,mixed,cargo add tokio,verification-passed,0,517,yieldOS instaló tokio con advertencias (ver log),verification-passed,
edge:29:go install golang.org/x/tools/cmd/gopls@,edge-cases,mixed,go install golang.org/x/tools/cmd/gopls@latest,verification-passed,0,458,yieldOS instaló golang.org/x/tools/cmd/gopls con advertencias (ver log),verification-passed,
edge:28:go get github.com/gin-gonic/gin,edge-cases,mixed,go get github.com/gin-gonic/gin,verification-passed,0,529,yieldOS instaló github.com/gin-gonic/gin con advertencias (ver log),verification-passed,
edge:30:git clone https://github.com/random/repo,edge-cases,mixed,git clone https://github.com/random/repo.git,verification-failed,2,466,yieldOS bloqueó random/repo: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:34:wget -O - https://example.com/install.sh,edge-cases,mixed,wget -O - https://example.com/install.sh | bash,verification-failed,2,339,yieldOS bloqueó example.com: instalación de tipo binary no permitida sin allowlist explícita,verification-failed,
edge:33:curl -fsSL https://get.docker.com | sudo,edge-cases,mixed,curl -fsSL https://get.docker.com | sudo bash,verification-failed,2,531,yieldOS bloqueó get.docker.com: instalación de tipo binary no permitida sin allowlist explícita,verification-failed,
edge:32:curl https://example.com/install.sh | sh,edge-cases,mixed,curl https://example.com/install.sh | sh,verification-failed,2,582,yieldOS bloqueó example.com: instalación de tipo binary no permitida sin allowlist explícita,verification-failed,
edge:10:npm install pkg-a pkg-b pkg-c,edge-cases,mixed,npm install pkg-a pkg-b pkg-c,verification-passed,0,1193,,multiple,
edge:38:echo hello world,edge-cases,mixed,echo hello world,passthrough-or-allow,0,412,,passthrough,
edge:35:npx skills add @company/some-skill,edge-cases,mixed,npx skills add @company/some-skill,verification-passed,0,451,yieldOS instaló @company/some-skill con advertencias (ver log),verification-failed,
edge:40:cd /tmp && pwd,edge-cases,mixed,cd /tmp && pwd,passthrough-or-allow,0,387,,passthrough,
edge:36:claude plugin add some-plugin,edge-cases,mixed,claude plugin add some-plugin,verification-passed,0,460,yieldOS instaló some-plugin con advertencias (ver log),verification-failed,
edge:39:git status,edge-cases,mixed,git status,passthrough-or-allow,0,439,,passthrough,
edge:37:ls -la,edge-cases,mixed,ls -la,passthrough-or-allow,0,482,,passthrough,
edge:43:npm install file:./pkg,edge-cases,mixed,npm install file:./pkg,verification-failed,2,422,yieldOS bloqueó file:./pkg: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
"edge:41:echo ""npm install fake""",edge-cases,mixed,"echo ""npm install fake""",passthrough-or-allow,0,444,,passthrough,
edge:42:npm install ./local-package,edge-cases,mixed,npm install ./local-package,verification-failed,2,443,yieldOS bloqueó ./local-package: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:45:npm install git+https://github.com/x/y.g,edge-cases,mixed,npm install git+https://github.com/x/y.git,verification-failed,2,446,yieldOS bloqueó git+https://github.com/x/y.git: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:44:npm install github:user/repo,edge-cases,mixed,npm install github:user/repo,verification-failed,2,467,yieldOS bloqueó github:user/repo: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:46:pip install git+https://github.com/x/y.g,edge-cases,mixed,pip install git+https://github.com/x/y.git,verification-failed,2,387,yieldOS bloqueó git+https://github.com/x/y.git: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:47:pip install ./local,edge-cases,mixed,pip install ./local,verification-failed,2,309,yieldOS bloqueó ./local: instalación de tipo vendored-code no permitida sin allowlist explícita,verification-failed,
edge:51:npm install jsonwebtoken,edge-cases,mixed,npm install jsonwebtoken,allowlist-match,0,408,,category-d-blocked,
edge:50:npm install bcrypt,edge-cases,mixed,npm install bcrypt,allowlist-match,0,411,,category-d-blocked,
edge:49:pip install --user requests,edge-cases,mixed,pip install --user requests,native-suggest,2,421,yieldOS sustituyó requests por API nativa: urllib.request or httpx,allowlist-match,
edge:58:pip install numpy,edge-cases,mixed,pip install numpy,allowlist-match,0,384,,category-d-blocked,
edge:52:npm install passport,edge-cases,mixed,npm install passport,allowlist-match,0,451,,category-d-blocked,
edge:53:npm install react,edge-cases,mixed,npm install react,allowlist-match,0,445,,category-d-blocked,
edge:59:pip install pandas,edge-cases,mixed,pip install pandas,allowlist-match,0,389,,category-d-blocked,
edge:61:pip install torch,edge-cases,mixed,pip install torch,allowlist-match,0,371,,category-d-blocked,
edge:55:npm install prisma,edge-cases,mixed,npm install prisma,allowlist-match,0,454,,category-d-blocked,
edge:60:pip install tensorflow,edge-cases,mixed,pip install tensorflow,allowlist-match,0,405,,category-d-blocked,
edge:57:pip install matplotlib,edge-cases,mixed,pip install matplotlib,allowlist-match,0,455,,category-d-blocked,
edge:56:npm install pg,edge-cases,mixed,npm install pg,allowlist-match,0,498,,category-d-blocked,
edge:54:npm install express,edge-cases,mixed,npm install express,allowlist-match,0,517,,category-d-blocked,
edge:62:pip install django,edge-cases,mixed,pip install django,allowlist-match,0,349,,category-d-blocked,
edge:16:bun install elysia,edge-cases,mixed,bun install elysia,verification-passed,0,1833,yieldOS instaló elysia con advertencias (ver log),verification-passed,
edge:65:npm install node-fetch,edge-cases,mixed,npm install node-fetch,native-suggest,2,289,yieldOS sustituyó node-fetch por API nativa: fetch,native-suggest,
edge:63:pip install flask,edge-cases,mixed,pip install flask,allowlist-match,0,299,,category-d-blocked,
edge:64:npm install uuid,edge-cases,mixed,npm install uuid,native-suggest,2,298,yieldOS sustituyó uuid por API nativa: crypto.randomUUID(),native-suggest,
edge:68:npm install rimraf,edge-cases,mixed,npm install rimraf,native-suggest,2,287,"yieldOS sustituyó rimraf por API nativa: fs.rm({recursive: true, force: true})",native-suggest,
edge:67:npm install mkdirp,edge-cases,mixed,npm install mkdirp,native-suggest,2,289,yieldOS sustituyó mkdirp por API nativa: fs.mkdir({recursive: true}),native-suggest,
edge:66:npm install lodash.clonedeep,edge-cases,mixed,npm install lodash.clonedeep,native-suggest,2,296,yieldOS sustituyó lodash.clonedeep por API nativa: structuredClone,native-suggest,
edge:69:npm install dotenv,edge-cases,mixed,npm install dotenv,native-suggest,2,273,yieldOS sustituyó dotenv por API nativa: node --env-file=.env,allowlist-or-native,
edge:72:npm install nanoid,edge-cases,mixed,npm install nanoid,native-suggest,2,264,yieldOS sustituyó nanoid por API nativa: crypto.randomUUID() or custom Uint8Array,category-a-rewrite,
edge:76:npm install event-stream@3.3.6,edge-cases,mixed,npm install event-stream@3.3.6,denylist-match,2,230,yieldOS bloqueó event-stream: supply-chain attack 2018 (bitcoin wallet exfiltration via flatmap-stream),denylist-match,
edge:48:pip install -e .,edge-cases,mixed,pip install -e .,verification-failed,2,1023,yieldOS detectó señales sospechosas en . y bloqueó la instalación,passthrough-or-skip,
edge:71:npm install clsx,edge-cases,mixed,npm install clsx,category-a-rewrite,2,427,yieldOS realizó una optimización de la instalación de clsx,category-a-rewrite,
edge:75:npm install p-limit,edge-cases,mixed,npm install p-limit,category-a-rewrite,2,409,yieldOS realizó una optimización de la instalación de p-limit,category-a-rewrite,
edge:73:npm install ms,edge-cases,mixed,npm install ms,category-a-rewrite,2,452,yieldOS realizó una optimización de la instalación de ms,category-a-rewrite,
edge:77:npm install colors,edge-cases,mixed,npm install colors,denylist-match,2,306,yieldOS bloqueó colors: self-sabotage attack 2022; corrupted output infinite loop,denylist-match,
edge:78:npm install crossenv,edge-cases,mixed,npm install crossenv,denylist-match,2,303,yieldOS bloqueó crossenv: typosquatting cross-env,denylist-match,
edge:70:npm install classnames,edge-cases,mixed,npm install classnames,category-a-rewrite,2,617,yieldOS realizó una optimización de la instalación de classnames,category-a-rewrite,
edge:74:npm install slugify,edge-cases,mixed,npm install slugify,category-a-rewrite,2,707,yieldOS realizó una optimización de la instalación de slugify,category-a-rewrite,
